AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DISTANCE,RAMP_TO_RAMP,AIR_TIME,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
19977,11292,10397,1199,5065,4241,29,29,538270,2030,1587,0,0,2017,2,6,2,F
19977,11292,11884,836,3786,3223,29,29,1251431,5191,4615,3997,41631,2017,2,6,3,F
19977,11292,12892,862,4168,3271,29,29,1268046,5191,4558,1502,0,2017,2,6,2,F
19977,11292,14107,602,3147,2485,29,29,2943917,10556,9532,175205,9451,2017,2,6,2,F
19977,11292,14771,967,4864,3659,29,29,1029335,3712,3446,1307,12336,2017,2,6,2,F
19977,12892,11292,862,3836,3092,29,29,2330529,6351,5596,54130,1818,2017,2,6,2,F
19393,11292,11986,1015,4072,3524,29,29,2919836,10556,9571,111333,592,2017,2,6,2,F
19393,11292,12339,977,4131,3608,29,29,1003400,4147,3896,1841,0,2017,2,6,3,F
19393,11618,11292,1605,7550,6455,29,30,1302000,5250,4516,3713,0,2017,2,6,2,F
19393,11986,11292,1015,4633,4131,29,29,1258600,5075,4540,8163,0,2017,2,6,4,F
20452,10599,11292,1083,5151,4470,29,29,1003400,4147,3210,409,0,2017,2,6,3,F
20436,10397,11292,1199,5792,4673,29,29,553668,2030,1757,0,0,2017,2,6,3,F
20436,11292,11066,1154,4723,4007,29,29,1044000,5220,5027,0,0,2017,2,6,3,F
20436,11292,14057,991,4647,3946,29,29,1045200,5220,4719,0,0,2017,2,6,3,F
20436,11292,14679,853,3930,3399,29,29,1053600,5220,4577,0,0,2017,2,6,2,F
20436,12264,11292,1452,6787,5863,29,29,870000,4350,4100,0,0,2017,2,6,2,F
20436,14679,11292,853,4024,3229,29,29,870000,4350,4038,0,0,2017,2,6,3,F
20416,11292,12266,862,3961,3283,29,29,870000,4350,4210,0,0,2017,2,6,2,F
20416,11292,12892,862,4108,3390,29,29,1049800,5220,4442,0,0,2017,2,6,2,F
20416,11292,14679,853,3972,3417,29,29,1044000,5220,4446,0,0,2017,2,6,2,F
20416,11298,11292,641,3738,2853,29,29,1044000,5220,4242,0,0,2017,2,6,2,F
20416,11433,11292,1123,5088,4494,29,29,1049800,5220,4925,0,0,2017,2,6,2,F
20416,12892,11292,862,3919,3247,29,29,1049800,5220,4613,0,0,2017,2,6,3,F
20416,13487,11292,680,3573,2833,29,29,1049800,5220,4846,0,0,2017,2,6,2,F
20416,14679,11292,853,3927,3177,29,29,1038200,5220,4690,0,0,2017,2,6,2,F
20378,11298,13502,722,3662,2883,29,29,1049800,5220,4826,0,0,2017,2,6,2,F
20378,13502,14107,419,2557,1902,29,28,565880,2173,1885,23,0,2017,2,6,2,F
20378,14107,13502,419,2455,1718,29,29,586090,2249,1099,0,0,2017,2,6,1,F
19930,11292,14747,1024,5593,4826,29,29,586090,2249,1213,0,0,2017,2,6,1,F
19930,14747,11292,1024,4860,3962,29,32,1279360,5088,4548,1673,2297,2017,2,6,3,F
20237,11097,11292,391,2350,1760,29,32,1279360,5088,4472,3374,0,2017,2,6,3,F
20237,11292,11097,391,2286,1747,29,29,322422,1450,1104,0,0,2017,2,6,1,F
19805,11292,14107,602,3266,2559,29,28,311304,1400,1155,0,0,2017,2,6,1,F
19805,14107,11292,602,3185,2431,30,30,1551000,5610,4970,0,0,2017,2,6,2,F
19790,10397,11109,1184,5368,4547,30,30,1551000,5610,5219,5603,17270,2017,2,6,2,F
19790,11109,10397,1184,4653,4007,30,29,1127491,4633,4272,3000,0,2017,2,6,3,F
19790,11433,11292,1123,5309,4654,30,28,1088612,4477,4155,4997,0,2017,2,6,3,F
20500,11292,11503,120,1508,789,30,30,1166370,4791,4616,934,717,2017,2,6,3,F
20500,11503,11292,120,1635,926,30,30,528300,2100,1101,0,0,2017,2,6,1,F
20304,10849,11292,524,2938,2238,30,30,528300,2100,1074,0,0,2017,2,6,1,F
20304,11109,12266,809,4063,3280,30,30,401500,1500,1377,0,0,2017,2,6,2,F
20304,11292,10713,649,3688,2948,30,30,562200,2100,1822,0,0,2017,2,6,2,F
20304,11292,10713,649,3705,2890,30,30,398000,1500,1409,0,0,2017,2,6,2,F
20304,11292,11638,844,4205,3476,30,30,456000,2280,2140,0,0,2017,2,6,2,F
20304,11292,12156,594,3347,2703,30,30,560960,2100,1635,0,0,2017,2,6,2,F
20304,12156,11292,594,3246,2564,30,30,401500,1500,1231,0,0,2017,2,6,2,F
20304,12266,11109,809,4303,3398,30,30,401500,1500,1230,0,0,2017,2,6,2,F
20304,12519,11292,573,3148,2541,30,30,562200,2100,1821,0,0,2017,2,6,2,F
19977,11292,12173,3365,12598,11911,30,30,398000,1500,1002,0,0,2017,2,6,2,F
19977,11884,11292,836,3800,3191,30,30,2836187,10920,9692,64061,94184,2017,2,6,7,F
19977,12173,11292,3365,11691,10842,30,30,1299030,5370,4629,694,0,2017,2,6,2,F
19977,12266,11292,862,4260,3393,30,30,3031887,10920,10120,344222,42972,2017,2,6,7,F
19977,12278,11292,420,2820,2096,30,30,2421885,6570,6022,314830,13993,2017,2,6,2,F
19977,12339,11292,977,4779,4153,30,30,979905,3840,3015,639,0,2017,2,6,1,F
19977,14747,11292,1024,4553,3799,30,30,1256246,5370,5095,345,39216,2017,2,6,2,F
19393,11292,10257,1610,6067,5545,30,30,1222413,5358,4659,1139,6242,2017,2,6,3,F
19393,11292,14893,909,4374,3823,30,30,1038000,4290,4156,7094,0,2017,2,6,4,F
19393,14100,11292,1558,7565,6396,30,30,1302000,5250,4468,7290,0,2017,2,6,2,F
19393,15304,11292,1506,6491,5951,30,30,1038000,4290,4114,5114,0,2017,2,6,4,F
20452,11292,10693,1014,4624,3833,30,30,1038000,4290,4158,1784,0,2017,2,6,4,F
20436,10423,11292,775,4162,3286,30,30,572760,2099,1973,0,0,2017,2,6,3,F
20436,11042,11292,1201,5787,5062,30,30,1380000,6900,6530,0,0,2017,2,6,2,F
20436,11057,11292,1337,6232,5512,30,30,1380000,6900,5709,0,0,2017,2,6,3,F
20436,11066,11292,1154,5675,4752,30,30,900000,4500,4265,0,0,2017,2,6,3,F
20436,11109,13204,1520,6180,5492,30,30,1082400,5400,4684,0,0,2017,2,6,3,F
20436,11109,14107,551,3028,2451,30,30,900000,4500,4166,0,0,2017,2,6,4,F
20436,11292,10397,1199,5404,4443,30,30,900000,4500,3970,0,0,2017,2,6,2,F
20436,11292,10397,1199,5250,4502,30,30,1083600,5400,4906,0,0,2017,2,6,3,F
20436,11292,10423,775,3878,3036,30,30,900000,4500,4042,0,0,2017,2,6,3,F
20436,11292,11042,1201,5128,4413,30,30,1380000,6900,5791,0,0,2017,2,6,2,F
20436,11292,11057,1337,5439,4776,30,30,1380000,6900,6024,0,0,2017,2,6,3,F
20436,11292,11298,641,3491,2603,30,30,900000,4500,4238,0,0,2017,2,6,3,F
20436,11292,12264,1452,5717,5053,30,30,900000,4500,4019,0,0,2017,2,6,2,F
20436,11292,12889,628,3450,2644,30,30,900000,4500,4253,0,0,2017,2,6,3,F
20436,11292,12953,1620,6810,6007,30,30,1380000,6900,5830,0,0,2017,2,6,2,F
20436,11292,13244,872,4050,3318,30,30,1094400,5400,5262,0,0,2017,2,6,4,F
20436,11292,13303,1709,6681,6033,30,30,1380000,6900,6427,0,0,2017,2,6,2,F
20436,11292,13495,1062,4667,4009,30,30,1087200,5400,4884,0,0,2017,2,6,4,F
20436,11292,13871,472,2729,1901,30,30,1110000,5400,5282,0,0,2017,2,6,3,F
20436,11292,14057,991,4752,4091,30,30,1092000,5400,5107,0,0,2017,2,6,1,F
20436,11292,14100,1558,6191,5439,30,30,1380000,6900,6484,0,0,2017,2,6,2,F
20436,11292,14100,1558,6208,5487,30,30,1081200,5400,4952,0,0,2017,2,6,4,F
20436,11292,14122,1290,5341,4699,30,30,900000,4500,4247,0,0,2017,2,6,4,F
20436,11292,14679,853,4033,3459,30,30,1083600,5400,4881,0,0,2017,2,6,3,F
20436,11292,14747,1024,5069,4380,30,30,1104000,5400,5035,0,0,2017,2,6,2,F
20436,11292,14869,391,2552,1925,30,30,1380000,6900,6608,0,0,2017,2,6,3,F
20436,11292,15016,770,3564,2897,30,30,1380000,6900,6379,0,0,2017,2,6,1,F
20436,11292,15304,1506,6227,5537,30,30,1380000,6900,5959,0,0,2017,2,6,2,F
20436,11298,11292,641,3817,2955,30,30,900000,4500,4193,0,0,2017,2,6,4,F
20436,12889,11292,628,3416,2507,30,30,900000,4500,4219,0,0,2017,2,6,2,F
20436,12953,11292,1620,7391,6495,30,30,1380000,6900,6328,0,0,2017,2,6,2,F
20436,13204,11109,1520,6637,5973,30,30,1105200,5400,5148,0,0,2017,2,6,4,F
20436,13244,11292,872,4541,3779,30,30,900000,4500,4243,0,0,2017,2,6,4,F
20436,13303,11292,1709,7752,6635,30,30,1380000,6900,6482,0,0,2017,2,6,2,F
20436,13495,11292,1062,5112,4362,30,30,1087200,5400,4934,0,0,2017,2,6,4,F
20436,13871,11292,472,3092,2257,30,30,1110000,5400,5291,0,0,2017,2,6,3,F
20436,14057,11292,991,4553,3634,30,30,1092000,5400,4940,0,0,2017,2,6,1,F
20436,14100,11292,1558,7638,6518,30,30,1380000,6900,6037,0,0,2017,2,6,2,F
20436,14100,11292,1558,7504,6384,30,30,1084800,5400,5089,0,0,2017,2,6,4,F
20436,14107,11109,551,3001,2338,30,30,900000,4500,4107,0,0,2017,2,6,4,F
20436,14122,11292,1290,6090,5329,30,30,900000,4500,4175,0,0,2017,2,6,2,F
20436,14679,11292,853,4209,3337,30,30,1084800,5400,4543,0,0,2017,2,6,3,F
20436,14747,11292,1024,4603,3723,30,30,1380000,6900,6308,0,0,2017,2,6,2,F
20436,14869,11292,391,2672,1701,30,30,1380000,6900,6262,0,0,2017,2,6,3,F
20436,15016,11292,770,4169,3368,30,30,1380000,6900,6107,0,0,2017,2,6,1,F
20436,15304,11292,1506,6733,5890,30,30,1380000,6900,6556,0,0,2017,2,6,2,F
20416,11292,11298,641,3221,2597,30,30,900000,4500,4031,0,0,2017,2,6,4,F
20416,11292,12892,862,4365,3529,30,30,1092000,5400,4029,0,0,2017,2,6,2,F
20416,11292,13487,680,3487,2775,30,30,870000,4350,3682,0,0,2017,2,6,2,F
20416,12892,11292,862,4203,3312,30,30,1074000,5400,4741,0,0,2017,2,6,2,F
19930,11292,14747,1024,5155,4398,30,30,870000,4350,3987,0,0,2017,2,6,2,F
19930,14747,11292,1024,4477,3650,30,30,1227201,5373,4766,923,0,2017,2,6,3,F
20237,11292,12217,1048,4599,3906,30,29,1186121,5195,4770,14054,0,2017,2,6,3,F
20237,12217,11292,1048,5021,4404,30,30,333540,1500,1222,0,0,2017,2,6,3,F
19805,14100,11292,1558,7604,6581,30,29,322422,1450,1273,0,0,2017,2,6,3,F
20304,10620,11292,455,2886,2101,31,31,1602700,5797,5483,1686,227,2017,2,6,4,F
20304,11292,10620,455,2997,2194,31,31,471200,2356,1950,0,0,2017,2,6,1,F
20304,11292,10849,524,3340,2622,31,31,471200,2356,1922,0,0,2017,2,6,1,F
20304,11292,14689,916,4913,4164,31,31,415000,1550,1379,0,0,2017,2,6,2,F
20304,12278,11292,420,2903,2205,31,31,471200,2356,1809,0,0,2017,2,6,2,F
20304,13930,11109,911,5148,4188,31,31,415000,1550,1101,0,0,2017,2,6,1,F
20304,14689,11292,916,4532,3814,31,31,471200,2356,2193,0,0,2017,2,6,2,F
19977,11292,12278,420,2329,1792,31,31,471200,2356,1889,0,0,2017,2,6,2,F
19977,11292,12953,1620,6900,6119,31,31,1102165,3968,3211,14,0,2017,2,6,1,F
19977,11292,13204,1546,6569,5856,31,31,1088106,4650,4354,186,0,2017,2,6,4,F
19977,11292,14107,602,3376,2664,31,31,1221212,5122,4866,242,10318,2017,2,6,4,F
19977,14107,11292,602,3153,2509,31,31,1115534,4650,4038,2019,13909,2017,2,6,2,F
19977,14893,11292,909,4110,3512,31,31,1081322,4650,4094,697,3066,2017,2,6,2,F
19393,11292,11433,1123,4862,4149,31,31,1394238,5549,4744,0,40600,2017,2,6,2,F
20436,10397,11292,1199,6215,5120,31,31,1072600,4433,3996,3239,0,2017,2,6,3,F
20436,11292,14679,853,4198,3613,31,31,930000,4650,4458,0,0,2017,2,6,3,F
20436,11292,14869,391,2588,1925,31,31,1426000,7130,6614,0,0,2017,2,6,2,F
20436,14679,11292,853,4610,3454,31,31,1126800,5580,5280,0,0,2017,2,6,1,F
20436,14869,11292,391,2633,1842,31,31,1149600,5580,5327,0,0,2017,2,6,2,F
20237,11292,14730,1024,4817,3976,31,31,1126800,5580,5338,0,0,2017,2,6,1,F
20237,14730,11292,1024,5268,4641,31,31,344658,1550,1394,0,0,2017,2,6,3,F
19917,11292,14730,1024,4421,3752,31,31,344658,1550,1343,0,0,2017,2,6,3,F
20409,11292,12478,1626,6998,6327,31,31,3920321,0,0,1946318,279975,2017,2,6,3,G
20409,12478,11292,1626,8730,7221,32,32,1388800,6400,5404,0,0,2017,2,6,4,F
19790,11292,14869,391,3343,2551,32,32,1388800,6400,5414,0,0,2017,2,6,4,F
19790,14869,11292,391,3023,2141,32,37,1440725,5907,4522,1599,65,2017,2,6,1,F
20500,10423,11292,775,4383,3619,32,37,1440725,5906,5168,11066,1286,2017,2,6,1,F
20304,11292,11193,1069,5275,4274,32,32,563520,2240,1961,0,0,2017,2,6,2,F
19977,10721,11292,1754,8321,7568,32,32,597200,2240,1743,0,0,2017,2,6,3,F
19977,11042,11292,1201,6065,5335,32,32,1139462,4800,4612,2301,13670,2017,2,6,4,F
19977,11292,14908,846,4399,3742,32,32,1309313,5716,5316,477,8776,2017,2,6,3,F
19393,11292,10423,775,4041,3350,32,32,1136123,4096,3890,214,4306,2017,2,6,2,F
19393,11292,10721,1754,7284,6571,32,33,1432200,5775,5118,2890,0,2017,2,6,2,F
19393,11292,11259,651,3486,2917,32,32,1388800,5600,5247,5419,0,2017,2,6,4,F
19393,13891,11292,819,4053,3534,32,32,1388800,5600,5184,5345,0,2017,2,6,2,F
19393,14100,11292,1558,8048,6949,32,33,1141800,4719,4319,4652,0,2017,2,6,2,F
19393,14570,11292,804,3774,3246,32,32,1388800,5600,5312,17855,0,2017,2,6,4,F
20452,11292,10599,1083,5091,4255,32,32,1107200,4576,4049,7127,0,2017,2,6,2,F
20436,11292,13342,896,4425,3685,32,32,610944,2240,1891,0,0,2017,2,6,3,F
20436,13342,11292,896,5007,4061,32,32,960000,4800,4642,0,0,2017,2,6,2,F
19917,14730,11292,1024,4935,4330,32,32,960000,4800,4263,0,0,2017,2,6,2,F
20304,11292,11775,483,3039,2289,32,32,4053241,0,0,2592196,27897,2017,2,6,3,G
20304,12892,11109,834,4792,3752,33,33,442000,1650,1445,0,0,2017,2,6,1,F
19977,10397,11292,1199,6306,5490,33,33,501600,2508,2034,0,0,2017,2,6,2,F
19977,13871,11292,472,3104,2419,33,33,1475727,5907,5265,530,59489,2017,2,6,3,F
19393,11292,10397,1199,5598,4851,33,33,1105723,4224,3938,1118,52500,2017,2,6,1,F
19393,13342,11292,896,4849,4203,33,33,1432200,5775,5318,1325,0,2017,2,6,3,F
19393,15376,11292,639,3470,2857,33,33,1432200,5775,5196,7280,0,2017,2,6,2,F
20452,12339,11292,977,5324,4588,33,33,1141800,4719,4278,3555,0,2017,2,6,2,F
20436,11292,13198,533,3036,2324,33,33,630036,2309,2209,0,0,2017,2,6,2,F
20436,13198,11292,533,3548,2783,33,33,1191600,5940,5468,0,0,2017,2,6,2,F
20107,13244,11292,872,4790,3891,33,33,1191600,5940,5574,0,0,2017,2,6,2,F
20237,11292,12992,771,4078,3300,33,33,6340967,0,0,2861762,0,2017,2,6,2,G
20237,11637,11292,627,3811,3040,33,33,366894,1650,1458,0,0,2017,2,6,2,F
19805,11292,11298,641,3852,2913,33,33,366894,1650,1207,0,0,2017,2,6,2,F
20304,15376,11292,639,4141,3246,34,34,1363000,5440,4423,1286,39,2017,2,6,2,F
19977,11292,13342,896,4440,3709,34,34,452000,1700,1613,0,0,2017,2,6,2,F
19977,11292,13930,888,4709,3949,34,33,1173503,4224,3904,320,0,2017,2,6,2,F
19977,11298,11292,641,4298,3322,34,34,1213420,5100,4826,9985,6089,2017,2,6,2,F
19393,11292,11697,1703,7572,6824,34,34,1402794,6086,5667,936,30119,2017,2,6,2,F
20436,11433,11292,1123,6357,5390,34,33,1432200,5775,5383,6857,0,2017,2,6,4,F
20237,11292,13029,423,2594,1937,34,34,1251600,6120,5791,0,0,2017,2,6,3,F
19790,11292,11433,1123,5559,4811,34,34,378012,1700,1381,0,0,2017,2,6,1,F
20304,11292,14457,300,2439,1604,35,35,1718150,6300,5660,4926,0,2017,2,6,3,F
20304,11986,11292,1015,6186,5301,35,35,465500,1750,1473,0,0,2017,2,6,1,F
19977,11292,11298,641,3730,2946,35,35,532000,2660,2369,0,0,2017,2,6,3,F
19977,11292,11298,641,4028,3109,35,35,1263884,5250,4739,3690,11064,2017,2,6,2,F
19977,12953,11292,1620,8453,7373,35,35,1228073,4480,3967,2474,10332,2017,2,6,2,F
19977,13342,11292,896,4981,4290,35,34,1216233,5100,4905,248,0,2017,2,6,4,F
19977,14679,11292,853,4823,3969,35,34,1148023,4352,3980,235,0,2017,2,6,2,F
19977,14908,11292,846,4599,3872,35,35,1499656,6265,5720,598,6559,2017,2,6,2,F
19393,11292,10693,1014,4983,4254,35,35,1032355,4480,4076,12,810,2017,2,6,2,F
19393,11292,14100,1558,7091,6310,35,35,1519000,6125,5859,5383,0,2017,2,6,3,F
19393,11433,11292,1123,6138,5525,35,35,1519000,6125,5678,7416,0,2017,2,6,4,F
19393,11884,11292,836,4302,3672,35,35,1211000,5005,4406,3868,0,2017,2,6,3,F
19393,12264,11292,1452,7682,7042,35,35,1211000,5005,4586,2922,0,2017,2,6,2,F
19393,14057,11292,991,4898,4266,35,35,1519000,6125,5159,5450,0,2017,2,6,3,F
20436,11292,11433,1123,5764,4799,35,35,1519000,6125,5689,7865,0,2017,2,6,2,F
20107,11292,12339,977,4926,4147,35,35,1294800,6300,5851,0,0,2017,2,6,3,F
20107,12339,11292,977,5298,4601,35,35,4305903,0,0,2576162,0,2017,2,6,2,G
20237,10140,11292,349,2701,2001,35,35,4308926,0,0,3056879,0,2017,2,6,2,G
20237,11292,10140,349,2755,1957,35,35,389130,1750,1561,0,0,2017,2,6,1,F
20237,11292,11540,563,3577,2866,35,36,400248,1800,1694,0,0,2017,2,6,1,F
19790,11292,10397,1199,6050,5287,35,34,378012,1700,1456,0,0,2017,2,6,2,F
20500,11267,11292,1085,6388,5509,36,36,1767240,6480,6096,2003,1784,2017,2,6,3,F
20304,11109,13930,911,5408,4377,36,36,633960,2520,2229,0,0,2017,2,6,3,F
20304,11292,13158,563,3682,2803,36,35,469000,1750,1487,0,0,2017,2,6,2,F
20304,11775,11292,483,3616,2809,36,36,486000,1800,1519,0,0,2017,2,6,2,F
20304,15919,11292,616,4208,3403,36,36,479000,1800,1546,0,0,2017,2,6,1,F
19977,11292,11042,1201,5772,5082,36,36,475500,1800,1418,0,0,2017,2,6,2,F
19977,11618,11292,1605,9160,7881,36,36,1464422,5964,5509,3509,21074,2017,2,6,3,F
19393,11292,14771,967,5435,4701,36,36,1263845,5400,4873,2797,22176,2017,2,6,4,F
20452,11109,12266,809,4877,3992,36,36,1562400,6300,4411,20632,0,2017,2,6,2,F
20237,11540,11292,563,4225,3266,36,36,687312,2520,2188,0,0,2017,2,6,2,F
19917,14730,11292,1024,5626,4967,36,36,400248,1800,1612,0,0,2017,2,6,2,F
19790,10397,11292,1199,6940,5956,36,36,3860657,0,0,2547707,24458,2017,2,6,3,G
19790,11292,12478,1626,8209,7326,37,37,1816330,6660,6261,14700,15768,2017,2,6,3,F
19790,12478,11292,1626,9777,7978,37,36,1240056,4752,4559,3415,159,2017,2,6,4,F
20500,14457,11292,300,2512,1800,37,35,1205610,4619,4346,7666,3989,2017,2,6,4,F
20304,13158,11292,563,4034,3194,37,37,651570,2590,2012,0,0,2017,2,6,1,F
19977,10821,11292,1491,8392,7529,37,37,499500,1850,1585,0,0,2017,2,6,2,F
19977,11292,11298,641,4055,3206,37,37,1647839,6623,6129,963,43297,2017,2,6,3,F
19977,11292,11986,1015,5059,4362,37,36,1650380,6432,5611,5066,49414,2017,2,6,2,F
19977,11292,13204,1546,7800,6991,37,36,1282143,4608,4159,189,0,2017,2,6,3,F
19977,11292,13871,472,3006,2287,37,37,1274427,5550,5164,854,17563,2017,2,6,4,F
19977,11618,11292,1605,9412,8153,37,37,1300637,4736,4461,758,13284,2017,2,6,1,F
19977,13930,11292,888,5603,4641,37,37,1496393,6094,5570,1118,47024,2017,2,6,4,F
19393,10713,11292,649,3676,3063,37,38,1344205,5700,5281,1549,21376,2017,2,6,2,F
19393,11292,11066,1154,5656,5026,37,37,1280200,5291,4737,917,0,2017,2,6,2,F
19393,11292,13204,1546,7631,6880,37,37,1280200,5291,4958,13681,0,2017,2,6,3,F
19393,11292,15304,1506,7428,6723,37,37,1280200,5291,4990,4064,0,2017,2,6,4,F
19393,13204,11292,1546,8330,7622,37,37,1280200,5291,4886,3250,0,2017,2,6,4,F
20237,13367,11292,752,5210,4278,37,37,1605800,6475,6252,6723,0,2017,2,6,4,F
20304,10627,11292,516,3862,3004,37,37,411366,1850,1478,0,0,2017,2,6,2,F
20304,11292,10627,516,3745,2811,38,38,506000,1900,1568,0,0,2017,2,6,2,F
19977,14771,11292,967,5541,4479,38,38,506000,1900,1382,0,0,2017,2,6,2,F
19393,11292,12953,1620,8039,7112,38,38,1342729,4864,4290,6000,12898,2017,2,6,2,F
19393,11292,14570,804,5041,4316,38,37,1280200,5291,5135,7039,0,2017,2,6,4,F
19930,11292,14747,1024,6008,5144,38,38,1314800,5434,4814,5181,0,2017,2,6,2,F
20237,13029,11292,423,3652,2725,38,34,1185240,4216,3939,4141,3993,2017,2,6,3,F
19393,11292,14057,991,6025,5396,39,39,433602,1950,1542,0,0,2017,2,6,1,F
19930,14747,11292,1024,5355,4405,39,39,1349400,5577,5182,9331,0,2017,2,6,2,F
19393,11292,10713,649,4142,3552,39,35,1220100,4340,4029,1856,0,2017,2,6,3,F
19977,11423,11292,589,4302,3403,39,39,1349400,5577,4784,7185,0,2017,2,6,2,F
19977,11292,11423,589,3658,2895,39,39,1257230,4992,4248,610,0,2017,2,6,2,F
19977,12892,11292,862,5546,4438,39,39,1378403,4992,4415,3569,0,2017,2,6,2,F
20304,15376,11292,639,4713,3713,40,40,1428551,6000,5580,9102,23238,2017,2,6,2,F
20358,11292,14534,296,3470,2829,40,40,608000,3040,2804,0,0,2017,2,6,2,F
19977,11292,14679,853,5131,4503,40,40,180000,760,382,0,0,2017,2,6,1,F
20304,10713,11292,649,4704,3576,40,39,1382661,4992,4638,441,2148,2017,2,6,2,F
20304,14457,11292,300,2945,2083,40,40,608000,3040,2826,0,0,2017,2,6,2,F
19977,14679,11292,853,5363,4332,40,40,529500,2000,1453,0,0,2017,2,6,1,F
19977,11003,11292,692,5008,4110,40,39,1371985,4992,4750,1089,9758,2017,2,6,2,F
19977,11292,11003,692,4365,3565,41,41,1380308,5248,3950,210,0,2017,2,6,2,F
19977,11292,12441,406,3375,2592,41,41,1443020,5248,3976,92,0,2017,2,6,2,F
19977,11292,12892,862,6226,4846,41,41,1464197,6150,4739,620,0,2017,2,6,1,F
19977,11298,11292,641,4882,3797,41,42,1501396,6300,5843,3087,25177,2017,2,6,2,F
19977,11648,11292,752,4798,3951,41,41,1322189,5248,5009,1674,21481,2017,2,6,2,F
19393,12889,11292,628,4203,3363,41,41,1452029,5248,4051,39,0,2017,2,6,2,F
19393,15016,11292,770,5316,4588,41,41,1779400,7175,6430,3863,0,2017,2,6,2,F
20358,14534,11292,296,3414,2686,41,41,1779400,7175,6641,8682,0,2017,2,6,2,F
19790,14869,11292,391,3091,2212,41,40,180000,760,351,0,0,2017,2,6,1,F
20304,11292,10800,850,6505,5414,42,38,1308948,5016,4557,7710,1601,2017,2,6,1,F
20304,11292,13851,495,4054,2994,42,42,638400,3192,2660,0,0,2017,2,6,2,F
20304,11292,14457,300,3055,2009,42,42,638400,3192,2630,0,0,2017,2,6,1,F
20304,11292,14869,391,3834,2740,42,42,638400,3192,2448,0,0,2017,2,6,1,F
20304,13851,11292,495,4417,3436,42,42,556500,2100,1887,0,0,2017,2,6,1,F
19977,11292,11648,752,5368,4457,42,42,638400,3192,2797,0,0,2017,2,6,1,F
19977,11292,14893,909,6045,5170,42,42,1450992,5376,4866,2812,0,2017,2,6,2,F
19393,10821,11292,1491,9261,8474,42,42,1804225,7518,6536,2061,23689,2017,2,6,2,F
19393,14747,11292,1024,6279,5265,42,41,1418600,5863,4751,15999,0,2017,2,6,3,F
19790,11292,14747,1024,7447,6356,42,42,1822800,7350,5983,23466,0,2017,2,6,3,F
19790,11292,14869,391,3363,2603,43,43,1285700,4729,4337,0,0,2017,2,6,3,F
20304,11292,13244,872,6219,4925,43,39,1343394,5148,4489,1083,48,2017,2,6,1,F
19977,12441,11292,406,3442,2561,43,43,653600,3268,3017,0,0,2017,2,6,2,F
19977,14492,11292,1436,9454,8507,43,43,1394121,6450,5042,83,0,2017,2,6,1,F
19790,14747,11292,1024,6821,5475,43,43,1498183,6450,6246,1556,1628,2017,2,6,3,F
20500,11292,10397,1199,7608,6287,44,43,1285700,4728,4378,1512,168,2017,2,6,3,F
19977,11292,11433,1123,7151,6100,44,43,757230,3010,2565,0,0,2017,2,6,3,F
19977,11292,13204,1546,9142,8249,44,44,1812400,7280,6246,2266,56522,2017,2,6,3,F
19977,11292,14679,853,5891,5018,44,44,1851767,7876,7006,1511,13487,2017,2,6,4,F
19977,13487,11292,680,5276,4269,44,44,1931438,7876,7196,1178,255,2017,2,6,2,F
19393,11292,13342,896,5769,4878,44,44,1423502,5632,5065,482,8914,2017,2,6,2,F
19393,11292,14679,853,5738,5015,44,44,1909600,7700,7402,7872,0,2017,2,6,2,F
20500,11292,15016,770,5606,4458,44,44,1909600,7700,7077,6124,0,2017,2,6,2,F
20304,14783,11292,637,5438,4479,45,47,827670,3290,3004,0,0,2017,2,6,2,F
19977,11292,14492,1436,8760,7661,45,45,600500,2250,1747,0,0,2017,2,6,2,F
20436,11292,13930,888,6771,5191,45,45,1598251,6750,6406,5090,18839,2017,2,6,3,F
20436,13930,11292,888,7721,5849,45,45,2070000,10350,9407,0,0,2017,2,6,2,F
20304,11292,11423,589,4779,3533,45,45,2070000,10350,9732,0,0,2017,2,6,2,F
20304,11292,14831,948,7436,6365,46,46,699200,3496,3249,0,0,2017,2,6,2,F
20304,14831,11292,948,6976,5930,46,46,699200,3496,3110,0,0,2017,2,6,2,F
19977,11292,10721,1754,10944,9732,46,46,699200,3496,3231,0,0,2017,2,6,2,F
19977,11292,13930,888,6872,5501,46,46,1865886,8234,7491,18225,25930,2017,2,6,4,F
19977,11433,11292,1123,8211,7248,46,47,2154661,8389,7767,15937,7241,2017,2,6,2,F
19977,13485,11292,826,6514,5438,46,46,1805350,7612,6859,418,43975,2017,2,6,3,F
20237,15016,11292,770,6332,5405,46,46,1631725,5888,5284,446,0,2017,2,6,2,F
20358,11711,11292,289,3677,2986,46,46,511428,2300,2129,0,0,2017,2,6,2,F
19790,12953,11292,1620,12167,10397,46,46,207000,874,381,0,0,2017,2,6,1,F
20304,13486,11292,679,5615,4337,47,46,1788434,7360,6261,1727,0,2017,2,6,4,F
20304,14489,11292,898,6448,5455,47,46,617500,2300,1757,0,0,2017,2,6,2,F
19977,11292,11618,1605,10449,9090,47,47,714400,3572,2847,0,0,2017,2,6,2,F
